date,nifty_w1_pcr,nifty_w2_pcr,nifty_pcr_delta,nifty_w1_net_delta,nifty_w2_net_delta,nifty_delta_delta,nifty_w1_iv_skew,nifty_w2_iv_skew,nifty_w1_oi_call,nifty_w1_oi_put,nifty_w2_oi_call,nifty_w2_oi_put,nifty_w2_oi_change_call,nifty_w2_oi_change_put,nifty_spot_move_w1,nifty_spot_move_w2,nifty_w2_spot_close,nifty_w2_max_pain,nifty_spot_vs_maxpain,bnf_w1_pcr,bnf_w2_pcr,bnf_pcr_delta,bnf_w1_net_delta,bnf_w2_net_delta,bnf_delta_delta,bnf_w1_iv_skew,bnf_w2_iv_skew,bnf_w1_oi_call,bnf_w1_oi_put,bnf_w2_oi_call,bnf_w2_oi_put,bnf_w2_oi_change_call,bnf_w2_oi_change_put,bnf_spot_move_w1,bnf_spot_move_w2,bnf_w2_spot_close,bnf_w2_max_pain,bnf_spot_vs_maxpain,pcr_agreement,delta_agreement,days_to_expiry,is_expiry_eve,day_of_week,btst_signal_fired,btst_direction,btst_confidence,vix_regime,nifty_5day_momentum,prev_day_gap_pts,prev_5day_ml_accuracy
2025-07-09,0.838868335195431,0.6329426007502419,-0.2059257344451891,6261689.243347451,12153680.09811829,5891990.854770839,-3.04509,-1.7987840000000013,67262850.0,56424675.0,67898100.0,42975600.0,635250.0,-13449075.0,-0.1366436248005181,0.0351401384796323,25478.4,25500.0,-0.0008477769404671,0.9078089696369432,0.8961338210389136,-0.0116751485980296,319397.7385702842,381248.8187531498,61851.08018286561,2.748947,3.031084,5654075.0,5132820.0,5559365.0,4981935.0,-94710.0,-150885.0,0.0391712140540745,0.0187913245261745,57218.0,57100.0,0.0020622880911601,1,1,6,0,2,0,-1,0.0,0,0.0007398423762874,-31.7,0.8
2025-07-11,0.8805319121301596,0.9451610239070342,0.0646291117768745,2152533.7912970684,-248389.731941171,-2400923.52323824,0.4719829999999998,0.4419990000000009,34646700.0,30507525.0,30875850.0,29182650.0,-3770850.0,-1324875.0,-0.3811891279952312,-0.0659600464899065,25150.15,25200.0,-0.0019820955342214,1.0044548783731255,0.96836291913215,-0.0360919592409756,-306882.28625588864,-318378.96415364457,-11496.67789775593,2.155322,2.637784,6843060.0,6873545.0,6654375.0,6443850.0,-185010.0,-390950.0,-0.3882568111688725,0.0165634680377954,56760.8,56900.0,-0.0024523967244999,1,1,4,0,4,0,0,0.0,0,-0.0124313373876496,-99.7,0.6
2025-07-14,0.947257801155978,0.8853741001802946,-0.0618837009756833,-2240978.1178670507,-883362.2120586726,1357615.905808378,-1.7519650000000002,-2.8833270000000013,39823425.0,37723050.0,34027650.0,30127200.0,-5795775.0,-7595850.0,-0.2770761302496757,0.1197611961748274,25079.85,25100.0,-0.0008034338323395,0.9520770578281086,0.9653412541658374,0.0132641963377287,-712356.4295250692,-480306.55767561967,232049.8718494496,1.3088029999999993,1.0234170000000002,7052885.0,6714890.0,6857865.0,6620180.0,-195020.0,-94815.0,-0.0424075871669931,0.1364498346196225,56764.85,56800.0,-0.0006192212258114,1,1,1,1,0,0,0,0.0,0,-0.0151555930358436,-30.7,0.6
2025-07-17,0.722548482195696,0.8555270466140336,0.1329785644183375,28786491.77644729,-3399042.972532896,-32185534.748980187,-5.702484,9.325361,137505375.0,99354300.0,97951725.0,83800350.0,-39553650.0,-15553950.0,-0.3231568658938658,-0.0710067645379973,25120.6,25100.0,0.0008200441072266,0.9216400992167566,0.7790934716341759,-0.1425466275825807,194468.87920330465,139616.73928285294,-54852.13992045168,1.3044000000000011,1.5480840000000011,7873670.0,7256690.0,9151065.0,7129535.0,1277395.0,-127155.0,-0.5171551395461856,-0.0496637806003603,56854.25,56700.0,0.0027130777382517,1,0,5,0,3,0,0,0.0,0,-0.0096394990565512,12.45,0.6
2025-07-21,0.8521285674903389,0.7847324189478876,-0.0673961485424513,1378906.1668228449,5079618.708037634,3700712.5412147897,-0.8406420000000008,0.9356480000000004,45433725.0,38715375.0,39534750.0,31024200.0,-5898975.0,-7691175.0,0.2788338654947185,0.2293183970084648,25088.1,25050.0,0.001518648283449,0.8406363625573197,0.6840887401461572,-0.1565476224111625,429007.0610975353,521303.6232134946,92296.5621159593,2.596959,3.7218680000000006,8846215.0,7436450.0,10709020.0,7325920.0,1862805.0,-110530.0,0.6581848513881855,0.203210729526519,56953.05,56700.0,0.0044431334230564,1,1,1,1,0,1,-1,0.5646,0,0.0003288411637389,-9.9,0.4
2025-07-22,0.7616418391319558,0.7693988524643196,0.0077570133323637,3081814.4361076737,1736717.951562752,-1345096.4845449217,-0.5581600000000009,-0.9041069999999998,54239175.0,41310825.0,51004950.0,39243150.0,-3234225.0,-2067675.0,-0.3419353940904817,-0.0257331452885432,25058.5,25100.0,-0.0016561246682762,0.7826781340438068,0.7817944431656523,-0.0008836908781545,-16746.002339539962,-294313.1175212412,-277567.11518170126,1.870576999999999,2.093972000000001,9445345.0,7392665.0,9275245.0,7251335.0,-169750.0,-141260.0,-0.5675458303103605,-0.067244405247875,56769.5,56900.0,-0.002298769585781,1,0,0,0,1,0,0,0.0,0,-0.0057226090947184,62.85,0.4
2025-07-30,0.941387011305902,0.9048123772352746,-0.0365746340706273,5811261.83157826,4532935.679997141,-1278326.1515811195,0.1595860000000009,-1.0533409999999996,65587425.0,61743150.0,58801500.0,53204325.0,-6785925.0,-8538825.0,0.1582568391719876,-0.0570915092461994,24858.15,24850.0,0.0003278602792243,0.7698959494424242,0.7947688096034448,0.0248728601610205,199560.7258903892,-274390.3242097487,-473951.0501001379,-4.225785999999999,-5.056981,13878830.0,10685255.0,12452615.0,9896950.0,-1426215.0,-788305.0,-0.0059620316468173,-0.0795578222514585,56140.85,56300.0,-0.0028348341715524,1,0,6,0,2,0,0,0.0,0,-0.0149327283003762,19.6,0.6
2025-08-04,1.0049390879831173,0.9954992408358035,-0.0094398471473136,286308.30716240406,2812215.4430183936,2525907.135855989,0.8500000000000014,2.280000000000001,36747675.0,36929175.0,33194400.0,33045000.0,-3553275.0,-3884175.0,0.3471622683976734,0.0807715198406462,24719.25,24700.0,0.0007787453098293,1.067316390448719,1.0911839859948187,0.0238675955460996,-231746.25996692912,-150031.16250127074,81715.09746565839,2.16,2.34,4101230.0,4377310.0,3958535.0,4319490.0,-142660.0,-57820.0,-0.1964292607778014,0.0516326811484122,55613.65,55900.0,-0.0051489157787701,0,0,1,1,0,0,0,0.0,0,0.001597944921468,68.2,0.6
2025-08-07,0.9624969761078714,0.7446849696011342,-0.2178120065067372,17838650.760814898,9590792.549680002,-8247858.211134896,-2.8000000000000007,3.0699999999999994,99829950.0,96086025.0,110037000.0,81942900.0,10207050.0,-14143125.0,0.0544860152560783,0.3138888152379894,24592.0,24550.0,0.0017078724788549,1.0340512820512822,0.9749797963471796,-0.0590714857041025,-75327.88642319258,182719.12387724183,258047.01030043443,2.2700000000000014,1.8900000000000008,4948125.0,5116615.0,5413625.0,5278175.0,465465.0,161560.0,0.0104872029002593,0.3653864581016872,55513.4,55600.0,-0.0015599837156434,1,1,5,0,3,0,-1,0.0,0,-0.0069311158100195,-74.65,0.6
2025-08-11,1.047367845378959,0.8364173524944313,-0.2109504928845277,4871708.902905142,5534375.818463703,662666.9155585608,0.6300000000000008,2.870000000000001,41827425.0,43808700.0,36835050.0,30809475.0,-4992375.0,-12999225.0,0.8060129758442346,0.1178889929551685,24585.95,24550.0,0.0014622172419613,1.008557098331678,0.924389399892838,-0.08416769843884,69809.57188439822,356803.90909286385,286994.3372084656,3.33,4.710000000000001,5603535.0,5651485.0,6270880.0,5796735.0,667345.0,145250.0,0.814598922600822,0.1903869908839821,55518.95,55500.0,0.0003413248989758,1,1,1,1,0,0,-1,0.0,0,-0.0054217957817371,11.45,0.6
2025-08-13,1.095404582255001,1.3652915026004575,0.2698869203454568,2354773.198151456,-5057077.612992783,-7411850.811144239,-2.290000000000001,-1.7300000000000004,74072700.0,81139575.0,56398725.0,77000700.0,-17673975.0,-4138875.0,0.2483494221451991,-0.1160556499014888,24614.75,24600.0,0.0005992341990066,0.9011242358304838,0.913096386833923,0.0119721510034391,108320.65286405198,-143805.63498400687,-252126.28784805888,0.0700000000000002,-0.5099999999999998,6755700.0,6087725.0,6528900.0,5961515.0,-226800.0,-126210.0,0.0432816549166356,-0.1281596420218733,55172.8,55500.0,-0.0059304584867905,0,1,6,0,2,0,1,0.0,0,0.0015600402197869,92.05,0.6
2025-08-19,1.3342332875877363,1.0770300291098514,-0.2572032584778849,-1534205.719474104,-1631508.533016981,-97302.81354287732,-0.1500000000000003,-0.4000000000000003,40113150.0,53520300.0,39162000.0,42178650.0,-951150.0,-11341650.0,0.2913578561202188,0.0096103022439968,24975.6,25000.0,-0.0009769535066225,0.9874654062330598,0.929497972890348,-0.0579674333427118,277027.82654249395,-117411.36460199472,-394439.19114448864,0.5199999999999996,0.9900000000000002,7360430.0,7268170.0,7441630.0,6916980.0,81200.0,-350560.0,0.2967172510906821,0.0273991737268838,55856.4,55800.0,0.0010097320987389,0,1,0,0,1,0,0,0.0,0,0.0156012267973541,30.5,0.6
2025-08-20,1.369232237749115,1.337333206874593,-0.0318990308745223,-2287045.172071361,-3706022.3785881056,-1418977.2065167446,2.889999999999999,0.8200000000000003,69143475.0,94673475.0,60889425.0,81429450.0,-11318625.0,7655700.0,0.4613510795575254,-0.1024947705732358,25048.75,25050.0,-4.99026897549778e-05,0.8878933783381316,0.8810986214209968,-0.0067947569171348,262380.43396320543,240051.5187159892,-22328.91524721624,-0.3399999999999998,-0.0199999999999995,8461320.0,7512750.0,8251250.0,7270165.0,-210070.0,-242585.0,-0.0975648250110324,-0.0129256023869357,55696.2,55800.0,-0.0018636819028946,0,0,6,0,2,0,1,0.0,0,0.022296521782524,-16.3,0.6
2025-08-21,0.98771975120837,0.8149489587669965,-0.1727707924413735,9492262.432149328,1033199.5258075926,-8459062.906341735,0.1699999999999999,0.32,128975400.0,127391550.0,110432775.0,89997075.0,-18542625.0,-37394475.0,0.0410433784677641,-0.0963924527099452,25081.5,25100.0,-0.0007375954388692,0.9148076768650124,0.9245789016264536,0.0097712247614412,266548.55695059313,30623.955148902605,-235924.60180169053,-1.4900000000000002,-1.6900000000000013,8717100.0,7974470.0,8457050.0,7819210.0,-260050.0,-155190.0,-0.005374995520837,-0.1241690706133251,55741.7,55800.0,-0.0010458956221285,1,1,5,0,3,0,-1,0.0,0,0.0186093335725534,46.65,0.6
2025-08-25,1.0523453778523149,1.0389576417953528,-0.013387736056962,-2637913.860746151,-4024127.786582215,-1386213.925836064,-0.0399999999999991,-0.33,54603675.0,57461925.0,49888800.0,51832350.0,-4714875.0,-5629575.0,0.1084872743023497,-0.0238373292576057,24954.9,25000.0,-0.0018072602975767,0.7173144968598624,0.7047931328495329,-0.0125213640103294,-177169.5267919493,-286086.397901101,-108916.87110915167,-2.35,-3.16,13403075.0,9614220.0,12766285.0,8997590.0,-636825.0,-616630.0,-0.0004534328951055,-0.0248482353218519,55121.0,55300.0,-0.0032474011719671,0,1,1,1,0,0,0,0.0,0,0.0033961266124087,60.5,0.8
2025-09-03,1.3640822699824289,0.9499450462460506,-0.4141372237363783,-1073246.3484539995,3764435.230235279,4837681.578689278,2.08,1.9200000000000008,39098100.0,53333025.0,32686575.0,31050450.0,-6411525.0,-22282575.0,0.233912661767572,0.2619547256267491,24725.35,24700.0,0.0010252635453087,1.427163650987125,1.0757440591173144,-0.3514195918698106,-198369.10178266256,61990.64511812708,260359.74690078964,1.5999999999999996,1.85,4015955.0,5731425.0,4982635.0,5360040.0,966680.0,-371385.0,0.4601942669909161,0.3063178993860608,54096.1,54200.0,-0.0019206560177166,0,1,6,0,2,0,0,0.0,0,0.0012274851518784,18.4,0.6
2025-09-08,1.0215541472032978,1.1683451600150625,0.1467910128117646,8917593.901086539,-3580840.4011943643,-12498434.302280905,-0.2400000000000002,-4.030000000000001,89655600.0,91588050.0,63933825.0,74696775.0,-25721775.0,-16891275.0,0.2729293951408921,-0.4177279059529301,24768.75,24800.0,-0.001261670451678,1.0332128957212114,1.200948075248965,0.1677351795277535,86458.18269512421,-347101.0342009186,-433559.2168960428,1.5599999999999987,0.0899999999999998,6275725.0,6484160.0,4991165.0,5994130.0,-1284560.0,-490030.0,0.6725711783713135,-0.5639344382631313,54184.85,54400.0,-0.0039706670776056,1,1,1,1,0,1,1,0.7505,0,0.0058258894776684,69.4,0.4
2025-09-10,1.4844296303202649,0.9078308174460058,-0.5765988128742591,-7684722.924553711,2579161.2822720464,10263884.206825756,-1.8200000000000005,0.1999999999999993,35394150.0,52540125.0,39677850.0,36020775.0,-5155500.0,-14468325.0,-0.2106443474430281,0.2415885450109039,24978.6,25000.0,-0.0008567333637594,1.2678311113467091,0.9927219183517254,-0.2751091929949839,-113720.2914279565,80586.86655953723,194307.15798749373,0.3800000000000008,1.17,5659350.0,7175100.0,6414465.0,6367780.0,-60935.0,-999250.0,0.0059700670025212,0.2046233112607137,54552.9,54500.0,0.000969700969151,1,1,6,0,2,0,0,0.0,0,0.0101386787089748,100.65,0.6
2025-09-12,1.5706413621960849,1.451027490190279,-0.1196138720058057,-6779334.709864304,-1574148.6363527572,5205186.073511547,0.6299999999999999,1.21,58511400.0,91900425.0,52237725.0,75798375.0,-6273675.0,-16102050.0,0.1935100325974632,0.0159287665559617,25115.8,25100.0,0.0006290860733084,1.126896177526819,1.08932046318684,-0.0375757143399788,56771.973841903855,79040.76479918102,22268.790957277168,1.549999999999999,1.7600000000000016,6524310.0,7352220.0,6356830.0,6924625.0,-167480.0,-427595.0,0.1745120970689277,-0.0125867620098714,54812.6,54700.0,0.0020542721928899,1,0,4,0,4,0,0,0.0,0,0.0151398721123754,62.6,0.8
2025-09-17,1.0544217817897898,0.9204993075165926,-0.1339224742731972,2166015.3762041493,2722981.08561397,556965.7094098208,-1.1599999999999993,-0.6499999999999995,38999550.0,41121975.0,37527975.0,34544475.0,-1471575.0,-6577500.0,0.0146206629482649,0.0709196040355061,25328.3,25300.0,0.0011173272584421,0.9706321960867416,0.8869463651653896,-0.0836858309213519,325308.0646304869,314077.7350803832,-11230.329550103692,0.5999999999999996,0.1799999999999997,7078500.0,6870620.0,7491400.0,6644470.0,413075.0,-226185.0,0.3067481887745232,0.0996520744766237,55498.15,55300.0,0.0035703892832464,1,1,6,0,2,0,0,0.0,0,0.0138066905398309,66.0,1.0
2025-09-19,0.7809098962572568,0.9900955413578624,0.2091856451006054,8013462.948119819,1107916.7677565117,-6905546.180363308,0.1500000000000003,-1.0699999999999994,83391375.0,65121150.0,55020675.0,54475725.0,-28370700.0,-10645425.0,-0.2181377181377095,-0.0905632680120306,25318.45,25350.0,-0.0012461268363584,0.941975906289217,0.8182773343424717,-0.1236985719467452,123309.0429803395,232058.93035863413,108749.88737829465,-0.0200000000000013,-0.0700000000000002,8107925.0,7637470.0,8746735.0,7157255.0,-317355.0,-404230.0,-0.2916665542797339,0.0294864222690091,55465.6,55500.0,-0.0006202042346968,1,1,4,0,4,0,0,0.0,0,0.008004044481396,-26.25,0.8
2025-09-22,0.7920556407463931,0.7433010043052709,-0.0487546364411222,-3021518.1240195506,-1531163.3748806585,1490354.7491388922,-4.86,-2.839999999999999,82364100.0,65236950.0,77538675.0,57634575.0,-4825425.0,-7602375.0,-0.2515603675554472,0.0659280867550018,25195.55,25200.0,-0.0001766184901699,0.9151832132494108,0.8623065122100259,-0.0528767010393848,-443617.371054374,-78593.53518395344,365023.83587042056,-1.99,-1.86,8453810.0,7736785.0,8493430.0,7323940.0,39620.0,-412845.0,-0.291625160610389,0.0391841019329643,55273.65,55400.0,-0.0022858993390159,1,1,1,1,0,0,0,0.0,0,0.0050981224859152,-76.0,0.6
2025-09-26,1.1221241001262383,1.2333218403642785,0.1111977402380401,-3335823.101815148,-7205238.928512719,-3869415.826697571,-0.4400000000000013,-0.5999999999999996,52757400.0,59200350.0,46332675.0,57143100.0,-6424725.0,-2057250.0,-0.6540186799175867,-0.0673124880885221,24644.5,24700.0,-0.0022520237781249,0.8977529084493587,0.8994653176265232,0.0017124091771644,-280835.52038764604,-343010.46938040224,-62174.9489927562,-1.1300000000000008,-0.2300000000000004,11409860.0,10243235.0,11114075.0,9996725.0,-295365.0,-246510.0,-0.6894273208164285,-0.0226993267398042,54394.55,54600.0,-0.003777032809353,0,1,4,0,4,0,1,0.0,0,-0.0273468725273387,-59.85,0.4
2025-09-30,0.8735655291521096,1.1658964587198344,0.2923309295677248,2453232.179283184,-25102317.171163507,-27555549.35044669,-0.2700000000000004,1.66,121246800.0,105917025.0,80530200.0,93889875.0,-40716600.0,-12027150.0,-0.2832826796922741,-0.1032860801207807,24614.85,24600.0,0.0006032943527991,0.9671778104179564,1.0567087696171584,0.0895309591992019,1554149.0817744955,-1816427.3737643976,-3370576.455538893,-2.13,4.38,18429910.0,17825000.0,14610615.0,15439165.0,-3819575.0,-2385835.0,0.0133506465004899,-0.0381265508911844,54665.45,54600.0,0.0011972827444024,1,1,0,0,1,0,0,0.0,0,-0.0226306477593811,70.65,0.6
2025-10-01,1.1048335109811906,1.5704493526275705,0.4656158416463798,2488420.6417102786,-1821459.274093528,-4309879.915803806,1.0599999999999996,0.29,35252325.0,38947950.0,25800450.0,40518300.0,-9451875.0,1570350.0,0.8572089568595012,-0.107850120526531,24822.5,24800.0,0.0009064356934233,1.1066088840736727,1.1403390956486577,0.0337302115749849,-11141.699746028184,84803.95233100648,95945.65207703468,2.49,1.8900000000000008,5007275.0,5541095.0,4847010.0,5527235.0,-160265.0,-13860.0,1.3348022135683435,-0.1119655001787836,55312.2,55300.0,0.0002205661680424,1,0,6,0,2,0,1,0.0,0,-0.0095578608117635,23.25,0.8
2025-10-06,1.2757425040422856,1.2263311095402991,-0.0494113945019862,29078.882957729977,2803732.392268985,2774653.5093112555,-1.2800000000000011,-2.16,79317750.0,101189025.0,69284775.0,84966075.0,-10032975.0,-16222950.0,0.6091148467479087,0.0381010135667506,25074.5,25050.0,0.0009770882769347,0.774559761335082,0.7835133703861756,0.0089536090510936,385357.5549072493,547773.4373429072,162415.88243565784,2.6,2.7,6992230.0,5415900.0,6807395.0,5333685.0,-184835.0,-82215.0,0.3744061236837949,0.0752617888585878,56113.15,56000.0,0.0020164613820468,0,1,1,1,0,0,0,0.0,0,0.0171488962890586,24.7,0.8
2025-10-09,1.0445708651741934,0.9202091300085664,-0.1243617351656268,4031361.7550176494,3812788.347878882,-218573.4071387681,0.7599999999999998,1.09,51270600.0,53555775.0,42461625.0,39073575.0,-8808975.0,-14482200.0,0.3100598983880873,0.0960103047084863,25177.7,25150.0,0.0011001799211207,0.8657941706927326,0.8592804747580873,-0.0065136959346452,220798.6545405328,233037.38208077964,12238.72754024691,1.620000000000001,1.6500000000000004,7490770.0,6485465.0,7295505.0,6268885.0,-195230.0,-216580.0,0.3536507584866303,-0.0012461891091921,56170.55,56200.0,-0.0005242960946616,1,1,5,0,3,0,0,0.0,0,0.0141077223098218,39.4,0.6
2025-10-10,1.4890990580370709,1.300014775914446,-0.1890842821226248,-7286416.688158899,-7403497.091052351,-117080.4028934529,-1.9400000000000004,-2.1900000000000004,59238000.0,88211250.0,55326525.0,71925300.0,-3911475.0,-16285950.0,0.5347434244635126,-0.0843688439887635,25284.2,25300.0,-0.0006248961802231,0.8643825610591189,0.8568596201643045,-0.0075229408948144,190336.62342312688,284959.8710387924,94623.24761566556,1.4299999999999995,0.620000000000001,7666750.0,6627005.0,7378980.0,6322750.0,-287700.0,-303975.0,0.7950355807073446,-0.219821093482132,56603.25,56500.0,0.0018241002062602,0,0,4,0,4,0,0,0.0,0,0.0156500897793879,-6.75,0.8
2025-10-15,1.3391348305140278,1.2001005079239728,-0.139034322590055,-4288842.008807911,-2285268.8806296657,2003573.128178245,-2.18,-2.0600000000000005,40058625.0,53643900.0,37608975.0,45134550.0,-2449650.0,-8509350.0,0.4351575587561829,-0.0100669153786907,25327.95,25350.0,-0.0008705797350357,0.8343005399114157,0.8395282747223857,0.0052277348109699,525207.8515259995,587698.6854701536,62490.83394415409,0.7200000000000006,0.92,8660680.0,7225610.0,8387085.0,7041195.0,-272160.0,-184240.0,0.2352166843270264,0.0136432973120943,56812.2,56700.0,0.0019749279204114,0,0,6,0,2,0,0,0.0,0,0.0115109987188066,75.95,0.6
2025-10-16,1.2478610001092063,1.438780289285698,0.1909192891764914,1432497.1838697258,-1839696.8980760043,-3272194.0819457304,0.0899999999999998,-0.3699999999999992,33651825.0,41992800.0,32988150.0,47462700.0,-663675.0,5469900.0,0.7964810769321546,-0.1534685653032147,25568.55,25550.0,0.0007255006639015,0.6569909659756007,0.7248409796918915,0.0678500137162908,663980.1795874849,550434.1315951028,-113546.04799238208,3.35,2.879999999999999,8999865.0,5912830.0,8281175.0,6002535.0,-716450.0,90125.0,0.618300504895832,-0.1536687434123432,57405.45,57000.0,0.0070629182420832,0,0,5,0,3,0,1,0.0,0,0.0152863576542275,77.55,0.8
2025-10-20,0.8425068165133371,0.7121107138811243,-0.1303961026322128,-4108167.360498152,4077303.252519126,8185470.613017278,1.46,1.4300000000000002,126475950.0,106556850.0,113871900.0,81089400.0,-12604050.0,-25467450.0,-0.3387363878155267,0.1121338944547009,25846.3,25850.0,-0.0001431539524032,0.6419428682510901,0.6420081904639114,6.532221282129491e-05,959896.2986250228,1207896.9992563212,248000.70063129847,3.26,2.640000000000001,10442705.0,6703620.0,10315655.0,6622735.0,-127050.0,-80640.0,-0.3123877732319125,0.0526587043717978,58045.65,57500.0,0.0094003598891562,1,1,1,1,0,0,-1,0.0,0,0.0242142975977218,196.75,0.8
2025-10-23,0.7708793549811179,1.4013394059050526,0.6304600509239346,3318314.5335134976,-5373837.067791024,-8692151.601304522,-4.090000000000001,-3.43,43831275.0,33788625.0,26743200.0,37476300.0,-17088075.0,3687675.0,-0.1425933150255247,-0.4449413897490361,25865.35,25900.0,-0.0013396300456016,0.6446203198891532,0.788558174160595,0.1439378542714418,1002599.6904645032,375072.3093301248,-627527.3811343783,1.129999999999999,0.6999999999999993,9295720.0,5992210.0,10155110.0,8007895.0,859390.0,2015685.0,0.0103873092834141,-0.3766510672924628,58030.8,57900.0,0.0022539754750925,0,0,5,0,3,0,1,0.0,0,0.0207768307794017,184.75,0.8
2025-10-31,1.0581923921266048,1.4201909336206622,0.3619985414940574,-1610012.1270397375,-7759570.147181667,-6149558.020141929,-1.1400000000000006,-5.170000000000001,54628275.0,57807225.0,32854350.0,46659450.0,-21773925.0,-11147775.0,-0.2297395639786887,-0.2269707168976789,25715.75,25800.0,-0.0032762023273674,1.1510756961377322,1.15140409162441,0.0003283954866777,-530512.8297108809,-843480.3120542844,-312967.4823434035,0.6300000000000008,-0.2599999999999998,5196170.0,5981185.0,5004125.0,5761770.0,-192045.0,-219415.0,-0.0834100297326109,-0.2639062265294489,57765.45,58000.0,-0.0040603855764994,1,1,4,0,4,0,1,0.0,0,-0.003256758990113,-40.15,0.2
2025-11-06,0.8985744341607464,1.0574344899692871,0.1588600558085406,-299462.2643024563,-2305523.777950327,-2006061.5136478704,0.7800000000000011,0.0999999999999996,39747375.0,35715975.0,28693125.0,30341100.0,-11054250.0,-5374875.0,-0.413281140344037,-0.1636494612879091,25500.6,25550.0,-0.001937209320565,1.027988922279182,1.088214018831266,0.0602250965520838,-281603.0690878269,-289868.5857347934,-8265.516646966513,-0.4699999999999988,-0.7199999999999989,5939850.0,6106100.0,5854625.0,6371085.0,-83895.0,264810.0,-0.4291026079624556,-0.1436795321738954,57545.45,58000.0,-0.0078989737676915,1,1,5,0,3,0,0,0.0,0,-0.0212916558826067,48.4,0.6
2025-11-07,1.3452640345674307,1.1551748527815244,-0.1900891817859062,-1470384.0278394972,-2090371.701926108,-619987.6740866106,0.9800000000000004,0.8100000000000005,48808950.0,65660925.0,45595500.0,52670775.0,-3213450.0,-12990150.0,0.5545472281506647,-0.1015178685167277,25486.85,25500.0,-0.0005159523440519,1.1713984630303302,1.1450217935957716,-0.0263766694345586,-131929.13465552055,-216800.4801304636,-84871.34547494305,0.0600000000000005,-0.2799999999999993,6244105.0,7314335.0,6118770.0,7006125.0,-125265.0,-308315.0,1.05249752271426,-0.0947792024390563,57869.2,58000.0,-0.0022602697116946,1,1,4,0,4,0,0,0.0,0,-0.0151803773318398,-128.55,0.6
2025-11-14,0.7496572209293013,0.4827894842289567,-0.2668677367003446,5372509.5090789525,19883633.16544264,14511123.656363685,-1.950000000000001,2.42,61810950.0,46337025.0,68879400.0,33254250.0,7068450.0,-13082775.0,-0.104003253733072,0.5449860699931921,25930.2,25900.0,0.0011646651394898,0.851140625199988,0.7442252801465924,-0.1069153450533956,156628.34481906338,824352.3410846703,667723.996265607,-1.540000000000001,1.8000000000000007,8203615.0,6982430.0,7945840.0,5913495.0,-257530.0,-1068935.0,-0.1216383372493695,0.5067999594903335,58552.95,58500.0,0.0009043096889225,1,1,4,0,4,1,-1,0.95,0,0.017097824158703,-62.05,0.6
2025-11-17,1.0259679120572247,0.9589602065343186,-0.0670077055229061,-1926930.405412947,9892563.451177975,11819493.856590925,-0.2200000000000006,1.66,79497150.0,81561525.0,70767900.0,67863600.0,-8729250.0,-13697925.0,0.2349514375825906,0.1202795103373022,26012.4,26000.0,0.0004766957297289,1.087482118291217,0.91909943562467,-0.168382682666547,27805.624119150096,128448.3936830181,100642.769563868,1.75,2.380000000000001,7657965.0,8327900.0,8620150.0,7922775.0,962220.0,-404495.0,0.478134329567323,0.0727325191591179,58957.35,58600.0,0.0060611611614158,1,1,1,1,0,0,0,0.0,0,0.017182190032446,-9.95,0.4
2025-11-18,0.9820193134292148,1.0813670873450325,0.0993477739158176,-13471772.932568472,-1952352.0254969315,11519420.90707154,1.93,-3.35,142206750.0,139649775.0,102263400.0,110584275.0,-39943350.0,-29065500.0,0.0370007072530965,-0.2207662863296324,25897.75,25950.0,-0.0020175497871436,0.962367095139986,1.074053356081689,0.111686260941703,109884.69040399666,-162322.46582016663,-272207.1562241633,2.639999999999999,0.1500000000000003,8884645.0,8550290.0,7508235.0,8064245.0,-1374660.0,-486360.0,0.1602157266127042,-0.1751331300003147,58880.4,58700.0,0.0030638378815361,1,1,0,0,1,0,0,0.0,0,0.007832726781284,-66.95,0.2
2025-11-28,1.0087769038949674,1.0463541798318143,0.0375772759368469,1274373.121585832,-932773.2681412288,-2207146.3897270607,0.6385140000000007,-0.2896739999999997,67190550.0,67780275.0,56375175.0,58988400.0,-10815375.0,-8791875.0,0.0303462912633246,-0.030527884360374,26197.55,26200.0,-9.352019559083683e-05,1.1570667190071415,1.1989368993162366,0.041870180309095,49957.06341385463,-24300.543324174825,-74257.60673802946,3.880417999999999,3.275641,4636310.0,5364520.0,4391870.0,5265575.0,-244440.0,-98770.0,0.2490600518910086,-0.0889739232817402,59739.6,59700.0,0.0006628768856838,1,1,4,0,4,0,0,0.0,0,0.0048935873774456,-15.05,0.6
2025-12-02,0.9171588832703012,0.8290808192671381,-0.0880780640031632,-9153372.048299564,-6022897.131830732,3130474.916468832,0.9072759999999996,4.308256,148257900.0,135976050.0,123256500.0,102189600.0,-25001400.0,-33786450.0,-0.3837580715582444,0.1028450595924644,26036.75,26050.0,-0.0005088960795798,1.2241676032593425,1.1696859690550876,-0.0544816342042548,-631568.3705813145,-241703.6868598664,389864.6837214482,1.6904450000000004,1.059526,5979120.0,7319445.0,5958330.0,6969375.0,78645.0,-402290.0,-0.1828782258037392,-0.1059688781703293,59294.15,59400.0,-0.0017851676767438,0,1,0,0,1,0,0,0.0,0,0.0057898931318232,-69.3,1.0
